,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,poutcome,deposit,p_recency
8700,54.0,management,divorced,tertiary,no,5475,no,no,cellular,21,oct,1032,success,1,a_6m
8701,34.0,technician,single,secondary,no,1279,yes,no,cellular,21,oct,339,success,1,a_6m
8702,47.0,admin.,married,secondary,no,1210,no,no,cellular,26,oct,604,failure,1,a_6m
8703,46.0,technician,married,unknown,no,3308,no,no,cellular,27,oct,171,success,1,a_6m
8704,24.0,student,single,secondary,no,822,no,no,cellular,27,oct,184,failure,1,a_6m
8705,44.0,entrepreneur,married,tertiary,no,121,no,no,cellular,9,nov,248,success,1,a_6m
8706,29.0,admin.,single,secondary,no,464,no,no,cellular,9,nov,208,success,1,a_6m
8707,57.0,management,married,secondary,no,2155,no,yes,cellular,10,nov,144,failure,1,a_6m
8708,55.0,technician,married,tertiary,no,1320,no,no,cellular,28,jul,340,success,1,a_6m
8709,26.0,student,single,tertiary,no,294,no,no,cellular,5,mar,87,success,1,a_6m
8710,33.0,admin.,single,tertiary,no,146,no,no,cellular,22,oct,380,success,1,a_6m
8711,33.0,management,married,tertiary,no,271,yes,no,cellular,13,nov,182,success,1,a_6m
8712,77.0,retired,married,primary,no,29340,no,no,cellular,15,mar,257,other,1,a_6m
8713,31.0,management,single,tertiary,no,533,no,no,cellular,11,feb,144,success,1,a_6m
8714,64.0,management,married,tertiary,no,3951,no,no,cellular,28,jan,134,success,1,a_6m
8715,77.0,retired,married,primary,no,3324,no,no,cellular,13,may,289,success,1,a_6m
8716,49.0,management,married,tertiary,no,1093,yes,yes,cellular,12,jan,243,success,1,a_6m
8717,30.0,management,single,tertiary,no,536,no,no,cellular,14,jan,362,success,1,a_6m
8718,59.0,admin.,married,secondary,no,3735,no,no,cellular,17,jun,243,success,1,a_6m
8719,68.0,retired,divorced,primary,no,2027,no,no,cellular,14,sep,404,success,1,a_6m
8720,57.0,management,married,tertiary,no,256,no,no,cellular,5,jun,304,success,1,a_6m
8721,40.0,technician,single,tertiary,no,1646,yes,no,cellular,4,may,392,success,1,a_6m
8722,61.0,self-employed,married,tertiary,no,10861,no,no,cellular,25,oct,225,success,1,a_6m
8723,25.0,blue-collar,single,secondary,no,1857,yes,no,cellular,12,oct,187,success,1,a_6m
8724,72.0,retired,married,primary,no,4657,no,no,telephone,23,mar,255,success,1,a_6m
8725,61.0,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,89,success,1,a_6m
8726,48.0,unemployed,divorced,secondary,no,201,no,no,cellular,10,nov,594,success,1,a_6m
8727,67.0,retired,married,primary,no,1430,no,no,cellular,11,jan,499,failure,1,a_6m
8728,24.0,student,single,unknown,no,782,no,no,cellular,4,may,12,other,0,a_6m
8729,28.0,student,single,tertiary,no,3733,yes,no,cellular,21,aug,419,success,0,a_6m
8730,63.0,technician,married,secondary,no,896,yes,no,cellular,28,jan,115,other,0,a_6m
8731,36.0,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,failure,0,a_6m
8732,36.0,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,183,failure,0,a_6m
8733,20.0,student,single,primary,no,0,no,no,cellular,1,feb,143,failure,0,a_6m
8734,56.0,management,divorced,tertiary,no,2037,no,no,cellular,6,may,160,success,0,a_6m
8735,29.0,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,failure,0,a_6m
8736,36.0,admin.,single,secondary,no,115,no,no,cellular,4,may,134,failure,0,a_6m
8737,31.0,management,single,tertiary,no,12857,yes,no,cellular,6,feb,158,success,1,a_6m
8738,36.0,management,married,tertiary,no,255,no,no,cellular,22,may,970,other,1,a_6m
8739,42.0,services,married,secondary,no,1376,yes,no,cellular,2,jun,271,success,1,a_6m
8740,26.0,services,single,secondary,no,1347,no,no,telephone,18,jun,280,other,1,a_6m
8741,40.0,technician,single,tertiary,no,1646,yes,no,cellular,4,aug,173,success,1,a_6m
8742,57.0,management,divorced,unknown,no,854,no,no,cellular,27,aug,700,failure,1,a_6m
8743,50.0,admin.,married,tertiary,no,6574,no,no,cellular,8,sep,495,success,1,a_6m
8744,47.0,technician,divorced,secondary,no,1013,no,no,cellular,15,sep,170,failure,1,a_6m
8745,83.0,retired,married,primary,no,425,no,no,telephone,22,sep,773,success,1,a_6m
8746,24.0,blue-collar,single,secondary,no,1857,yes,no,cellular,8,oct,147,other,1,a_6m
8747,33.0,management,married,tertiary,no,22867,yes,no,cellular,10,nov,266,failure,1,a_6m
8748,33.0,services,married,secondary,no,386,no,no,cellular,12,nov,253,failure,1,a_6m
8749,29.0,management,single,tertiary,no,1026,no,no,cellular,12,nov,226,other,1,a_6m
8750,32.0,management,married,tertiary,no,1331,no,no,cellular,12,nov,126,failure,1,a_6m
8751,27.0,student,single,tertiary,no,5291,no,no,cellular,12,nov,192,failure,1,a_6m
8752,76.0,retired,married,primary,no,3324,no,no,cellular,13,nov,122,success,1,a_6m
8753,44.0,technician,divorced,secondary,no,14,no,no,cellular,13,nov,167,success,1,a_6m
8754,67.0,retired,married,secondary,no,1146,no,no,cellular,13,nov,259,failure,1,a_6m
8755,36.0,technician,single,secondary,no,376,no,no,cellular,13,nov,193,success,1,a_6m
8756,56.0,retired,married,primary,no,9367,no,no,telephone,13,nov,271,success,1,a_6m
8757,24.0,student,single,secondary,no,382,no,no,cellular,13,nov,256,failure,1,a_6m
8758,21.0,student,single,secondary,no,2488,no,no,telephone,12,jan,661,success,1,a_6m
8759,81.0,retired,married,primary,no,243,no,no,cellular,27,jan,340,success,1,a_6m
8760,42.0,unknown,single,unknown,no,942,no,no,cellular,27,jan,245,success,1,a_6m
8761,52.0,services,married,secondary,no,992,yes,no,cellular,27,jan,342,success,1,a_6m
8762,38.0,housemaid,divorced,secondary,no,70,no,no,cellular,27,jan,164,success,1,a_6m
8763,61.0,admin.,married,unknown,no,4629,yes,no,cellular,27,jan,181,success,1,a_6m
8764,44.0,technician,married,tertiary,no,1818,yes,yes,cellular,3,feb,508,failure,1,a_6m
8765,45.0,admin.,married,secondary,no,205,no,no,cellular,3,feb,373,success,1,a_6m
8766,33.0,student,married,secondary,no,1536,no,no,cellular,9,feb,359,success,1,a_6m
8767,24.0,student,single,tertiary,no,235,no,no,cellular,9,feb,98,success,1,a_6m
8768,65.0,entrepreneur,married,tertiary,no,2331,no,no,telephone,9,feb,290,success,1,a_6m
8769,53.0,admin.,married,secondary,no,10541,no,no,cellular,9,feb,164,success,1,a_6m
8770,34.0,admin.,married,secondary,no,2374,yes,no,cellular,9,feb,243,success,1,a_6m
8771,52.0,unemployed,married,secondary,no,94,no,no,cellular,10,feb,153,success,1,a_6m
8772,61.0,retired,married,tertiary,no,2557,yes,no,cellular,10,feb,158,success,1,a_6m
8773,48.0,unemployed,divorced,secondary,no,201,no,no,cellular,10,feb,406,success,1,a_6m
8774,58.0,management,married,secondary,no,2155,no,yes,cellular,10,feb,135,success,1,a_6m
8775,35.0,management,married,tertiary,no,0,yes,no,cellular,11,feb,391,success,1,a_6m
8776,29.0,management,single,tertiary,no,1026,no,no,cellular,12,feb,138,success,1,a_6m
8777,20.0,student,single,secondary,no,215,no,no,cellular,24,feb,175,success,1,a_6m
8778,23.0,services,single,secondary,no,488,no,no,cellular,30,mar,236,other,1,a_6m
8779,77.0,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,success,1,a_6m
8780,57.0,retired,married,primary,no,9367,no,no,cellular,14,may,700,success,1,a_6m
8781,49.0,admin.,single,tertiary,no,228,yes,no,cellular,2,jun,407,success,1,a_6m
8782,28.0,management,single,tertiary,no,187,no,no,cellular,9,jun,206,success,1,a_6m
8783,31.0,management,single,tertiary,no,147,no,no,cellular,9,jun,163,success,1,a_6m
8784,68.0,retired,divorced,primary,no,2027,no,no,cellular,15,jun,619,success,1,a_6m
8785,25.0,blue-collar,single,secondary,no,303,no,no,cellular,18,jun,252,success,1,a_6m
8786,57.0,retired,married,secondary,no,3738,yes,no,cellular,20,jul,178,failure,1,a_6m
8787,24.0,admin.,single,secondary,no,1295,no,no,cellular,22,jul,355,success,1,a_6m
8788,64.0,retired,married,primary,no,12067,no,no,telephone,30,jul,367,success,1,a_6m
8789,45.0,admin.,married,secondary,no,205,no,no,cellular,4,aug,180,success,1,a_6m
8790,35.0,unemployed,single,tertiary,no,415,no,no,cellular,4,aug,462,success,1,a_6m
8791,29.0,management,single,tertiary,no,437,no,no,cellular,5,aug,504,success,1,a_6m
8792,41.0,technician,single,tertiary,no,1646,yes,no,cellular,5,aug,172,success,1,a_6m
8793,37.0,management,married,tertiary,no,2283,no,no,cellular,6,aug,303,success,1,a_6m
8794,52.0,self-employed,married,tertiary,no,4012,no,no,cellular,31,aug,634,other,1,a_6m
8795,28.0,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199,success,1,a_6m
8796,55.0,admin.,married,secondary,no,8304,no,no,cellular,1,sep,193,success,1,a_6m
8797,33.0,admin.,single,tertiary,no,272,yes,no,cellular,1,sep,293,success,1,a_6m
8798,38.0,admin.,married,secondary,no,0,yes,no,cellular,8,sep,210,success,1,a_6m
8799,84.0,retired,married,tertiary,no,4761,no,no,telephone,9,sep,1405,failure,1,a_6m
8800,31.0,management,married,tertiary,no,877,no,no,cellular,9,sep,209,success,1,a_6m
8801,64.0,retired,married,primary,no,48,no,no,cellular,9,sep,167,success,1,a_6m
8802,59.0,management,married,tertiary,no,5397,no,no,cellular,23,sep,244,success,1,a_6m
8803,61.0,retired,married,secondary,no,11,no,no,cellular,29,sep,232,success,1,a_6m
8804,29.0,self-employed,single,tertiary,no,1579,no,no,cellular,13,oct,190,success,1,a_6m
8805,26.0,blue-collar,single,secondary,no,2007,no,no,cellular,13,oct,194,success,1,a_6m
8806,42.0,unemployed,married,secondary,no,1289,no,no,cellular,15,oct,1176,success,1,a_6m
8807,42.0,management,married,unknown,no,1519,no,no,cellular,19,oct,230,success,1,a_6m
8808,38.0,management,married,tertiary,no,536,yes,no,cellular,22,oct,234,success,1,a_6m
8809,47.0,admin.,single,secondary,no,1693,yes,no,cellular,22,oct,608,other,1,a_6m
8810,70.0,retired,married,secondary,no,0,no,no,cellular,27,oct,258,success,1,a_6m
8811,52.0,technician,married,tertiary,no,0,no,no,cellular,9,nov,467,failure,1,a_6m
8812,62.0,blue-collar,married,secondary,no,272,no,no,cellular,11,nov,289,success,1,a_6m
8813,34.0,blue-collar,married,secondary,no,320,yes,no,cellular,12,nov,413,success,1,a_6m
8814,60.0,services,married,tertiary,no,4256,yes,no,cellular,16,nov,200,success,1,a_6m
8815,34.0,management,married,tertiary,no,3301,yes,no,cellular,17,sep,164,success,1,a_6m
8816,60.0,blue-collar,married,primary,no,5,no,no,cellular,29,jan,533,success,1,a_6m
8817,37.0,management,married,tertiary,no,238,no,no,cellular,3,feb,185,success,1,a_6m
8818,38.0,management,married,tertiary,no,238,no,no,cellular,4,aug,139,failure,1,a_6m
8819,67.0,retired,married,unknown,no,2540,no,no,telephone,14,sep,279,success,1,a_6m
8820,48.0,management,single,tertiary,no,334,yes,no,cellular,28,sep,600,success,1,a_6m
8821,25.0,student,single,secondary,no,125,no,no,cellular,9,feb,215,success,1,a_6m
8822,58.0,admin.,married,secondary,no,169,no,no,cellular,13,aug,880,success,1,a_6m
8823,53.0,blue-collar,divorced,primary,no,4401,no,no,telephone,11,nov,241,success,1,a_6m
8824,30.0,admin.,single,secondary,no,3528,no,no,cellular,4,aug,250,failure,1,a_6m
8825,33.0,management,single,tertiary,no,224,no,no,cellular,23,sep,409,success,1,a_6m
8826,30.0,housemaid,single,tertiary,no,19,no,no,cellular,4,aug,139,success,1,a_6m
8827,49.0,blue-collar,married,secondary,no,1730,yes,no,cellular,4,aug,605,success,1,a_6m
8828,36.0,services,married,secondary,no,4721,no,no,cellular,9,jun,150,success,1,a_6m
8829,34.0,admin.,married,tertiary,no,79,yes,no,cellular,5,aug,203,success,1,a_6m
8830,51.0,management,married,tertiary,no,346,no,no,cellular,12,feb,122,success,1,a_6m
8831,34.0,management,married,tertiary,no,158,no,no,cellular,9,jun,190,success,1,a_6m
8832,33.0,management,single,tertiary,no,935,no,no,cellular,9,feb,385,success,1,a_6m
8833,29.0,management,single,tertiary,no,92,no,no,cellular,2,jun,101,success,0,a_6m
8834,35.0,technician,married,secondary,no,15474,no,no,cellular,21,nov,89,other,0,a_6m
8835,68.0,retired,married,tertiary,no,2820,no,no,cellular,5,mar,158,success,0,a_6m
8836,34.0,admin.,married,tertiary,no,21,no,yes,cellular,2,jun,269,failure,0,a_6m
8837,55.0,unemployed,married,primary,no,1212,no,no,cellular,31,aug,241,failure,0,a_6m
8838,29.0,technician,single,secondary,no,5763,no,yes,cellular,5,jun,271,success,0,a_6m
8839,39.0,technician,married,secondary,no,3494,yes,no,cellular,19,nov,139,failure,0,a_6m
8840,53.0,technician,married,secondary,no,65,no,no,cellular,25,nov,99,failure,0,a_6m
8841,43.0,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,success,0,a_6m
8842,71.0,retired,married,secondary,no,2064,no,no,cellular,9,nov,379,failure,0,a_6m
8843,31.0,unknown,married,secondary,no,111,no,no,cellular,21,nov,504,failure,1,a_6m
8844,40.0,blue-collar,married,secondary,no,5060,no,no,cellular,10,feb,154,success,1,a_6m
8845,39.0,management,single,tertiary,no,0,yes,no,cellular,22,may,271,success,1,a_6m
8846,43.0,blue-collar,married,primary,no,3917,no,no,cellular,3,jun,725,success,1,a_6m
8847,30.0,self-employed,married,tertiary,no,2666,no,no,cellular,5,aug,475,success,1,a_6m
8848,20.0,student,married,unknown,no,292,no,no,cellular,5,aug,385,failure,1,a_6m
8849,34.0,management,single,tertiary,no,48,yes,no,cellular,12,aug,810,failure,1,a_6m
8850,55.0,admin.,divorced,secondary,no,1872,no,no,cellular,28,aug,155,failure,1,a_6m
8851,40.0,unemployed,single,tertiary,no,7968,no,no,cellular,3,sep,733,success,1,a_6m
8852,26.0,technician,single,secondary,no,1231,yes,no,cellular,4,sep,230,success,1,a_6m
8853,58.0,retired,married,primary,no,565,no,no,telephone,8,oct,153,success,1,a_6m
8854,31.0,management,single,tertiary,no,533,no,no,cellular,12,nov,90,success,1,a_6m
8855,42.0,technician,married,secondary,no,994,yes,no,cellular,12,nov,227,success,1,a_6m
8856,18.0,student,single,primary,no,608,no,no,cellular,13,nov,210,success,1,a_6m
8857,58.0,services,divorced,secondary,no,462,no,no,cellular,13,nov,495,success,1,a_6m
8858,31.0,services,single,secondary,no,181,no,no,cellular,13,nov,239,success,1,a_6m
8859,36.0,student,single,tertiary,no,129,no,no,cellular,28,jan,918,success,1,a_6m
8860,52.0,services,married,secondary,no,659,no,no,cellular,28,jan,390,success,1,a_6m
8861,30.0,technician,single,tertiary,no,4060,no,no,cellular,3,feb,179,other,1,a_6m
8862,21.0,student,single,secondary,no,123,no,no,telephone,12,feb,379,success,1,a_6m
8863,80.0,retired,married,primary,no,155,no,no,telephone,12,mar,290,success,1,a_6m
8864,74.0,retired,divorced,primary,no,29080,no,no,cellular,30,jun,301,other,1,a_6m
8865,36.0,technician,divorced,secondary,no,1451,yes,no,cellular,23,jul,192,other,1,a_6m
8866,37.0,management,married,secondary,no,565,no,no,cellular,6,aug,174,failure,1,a_6m
8867,49.0,admin.,single,tertiary,no,228,yes,no,cellular,3,sep,252,success,1,a_6m
8868,28.0,management,single,tertiary,no,187,no,no,cellular,10,sep,255,success,1,a_6m
8869,27.0,technician,single,secondary,no,643,no,no,telephone,14,oct,301,success,1,a_6m
8870,44.0,management,single,tertiary,no,1090,no,no,cellular,20,oct,178,success,1,a_6m
8871,38.0,entrepreneur,single,secondary,no,2543,no,no,cellular,11,nov,357,success,1,a_6m
8872,24.0,student,single,primary,no,1235,no,no,cellular,14,jul,334,other,1,a_6m
8873,27.0,technician,single,tertiary,no,401,no,no,cellular,6,aug,218,success,1,a_6m
8874,22.0,unemployed,single,tertiary,no,993,no,no,cellular,28,jul,115,other,1,a_6m
8875,31.0,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,success,1,a_6m
8876,31.0,management,married,tertiary,no,877,no,no,cellular,9,jun,192,other,1,a_6m
8877,28.0,student,single,secondary,no,1925,no,no,cellular,26,feb,139,success,0,a_6m
8878,30.0,management,single,tertiary,no,265,no,no,cellular,25,nov,295,success,0,a_6m
8879,63.0,housemaid,married,secondary,no,2,no,no,cellular,4,feb,45,success,0,a_6m
8880,82.0,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,failure,0,a_6m
8881,39.0,technician,married,secondary,no,2266,no,no,cellular,22,may,86,success,0,a_6m
8882,29.0,blue-collar,single,secondary,no,2806,no,no,cellular,15,oct,294,other,0,a_6m
8883,53.0,management,married,tertiary,no,1356,yes,no,cellular,5,aug,397,failure,0,a_6m
8884,26.0,student,single,secondary,no,620,no,no,cellular,22,may,223,success,1,a_6m
8885,35.0,services,married,secondary,no,52,yes,no,cellular,4,jun,328,success,1,a_6m
8886,25.0,self-employed,single,tertiary,no,42,yes,no,cellular,5,jun,149,success,1,a_6m
8887,38.0,blue-collar,married,secondary,no,1165,yes,no,cellular,13,aug,784,failure,1,a_6m
8888,29.0,management,single,tertiary,no,265,no,no,cellular,24,aug,130,success,1,a_6m
8889,29.0,technician,single,secondary,no,590,no,no,cellular,27,aug,81,success,1,a_6m
8890,46.0,admin.,married,tertiary,no,2552,no,no,cellular,3,sep,260,success,1,a_6m
8891,31.0,self-employed,single,tertiary,no,3343,no,no,cellular,3,sep,365,success,1,a_6m
8892,55.0,management,married,primary,no,2587,no,no,cellular,4,sep,328,success,1,a_6m
8893,31.0,management,single,tertiary,no,924,no,no,cellular,7,sep,231,success,1,a_6m
8894,54.0,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,success,1,a_6m
8895,33.0,student,married,secondary,no,1536,no,no,cellular,9,nov,262,success,1,a_6m
8896,81.0,retired,married,primary,no,5220,no,no,telephone,13,nov,135,other,1,a_6m
8897,39.0,admin.,married,secondary,no,260,yes,no,cellular,13,nov,226,success,1,a_6m
8898,58.0,admin.,married,secondary,no,169,no,no,cellular,16,nov,301,failure,1,a_6m
8899,27.0,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,183,success,1,a_6m
8900,75.0,retired,married,tertiary,no,6027,no,no,cellular,16,nov,1248,failure,1,a_6m
8901,61.0,retired,married,secondary,no,86,no,no,cellular,25,jan,639,success,1,a_6m
8902,55.0,management,divorced,tertiary,no,2037,no,no,cellular,4,feb,305,success,1,a_6m
8903,34.0,management,married,tertiary,no,271,yes,no,cellular,15,feb,308,success,1,a_6m
8904,59.0,self-employed,married,tertiary,no,2013,no,no,cellular,19,feb,222,success,1,a_6m
8905,84.0,retired,married,secondary,no,81204,no,no,telephone,1,apr,390,success,1,a_6m
8906,36.0,management,married,tertiary,no,495,no,no,cellular,14,jun,187,success,1,a_6m
8907,47.0,management,single,tertiary,no,334,yes,no,cellular,28,jun,614,success,1,a_6m
8908,55.0,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345,other,1,a_6m
8909,39.0,technician,single,tertiary,no,393,no,no,cellular,28,jun,325,success,1,a_6m
8910,61.0,blue-collar,married,primary,no,5,no,no,cellular,6,aug,562,success,1,a_6m
8911,43.0,unemployed,married,tertiary,no,0,no,no,cellular,18,oct,464,success,1,a_6m
8912,30.0,management,single,tertiary,no,985,yes,no,cellular,25,oct,304,success,1,a_6m
8913,25.0,student,single,secondary,no,679,no,no,cellular,25,oct,297,other,1,a_6m
8914,33.0,technician,married,tertiary,no,1699,no,no,cellular,6,nov,178,success,1,a_6m
8915,35.0,management,single,tertiary,no,80,no,no,cellular,4,sep,434,other,1,a_6m
8916,24.0,blue-collar,married,secondary,no,272,no,no,cellular,16,nov,105,success,1,a_6m
8917,24.0,technician,married,secondary,no,556,yes,no,cellular,8,feb,278,success,1,a_6m
8918,37.0,management,married,tertiary,no,1276,no,no,cellular,16,nov,146,success,1,a_6m
8919,33.0,self-employed,married,tertiary,no,263,no,no,cellular,16,nov,79,failure,0,a_6m
8920,34.0,blue-collar,single,secondary,no,215,no,no,cellular,5,jun,329,success,0,a_6m
8921,25.0,technician,single,secondary,no,1298,no,no,cellular,2,sep,206,other,0,a_6m
8922,54.0,technician,married,secondary,no,0,no,no,telephone,16,nov,986,failure,0,a_6m
8923,77.0,retired,married,primary,no,2590,no,no,telephone,15,feb,112,success,0,a_6m
8924,56.0,management,divorced,tertiary,no,722,no,no,cellular,19,feb,134,failure,0,a_6m
